type,data-set,entityid,jurisdictionstate,max_disabilitypercent,min_disabilitypercent,pd_benefitenddate,pd_benefitstartdate,pd_maxbenefit,pd_minbenefit,RateComments
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:110,9,CA,12/31/2008,1/1/2007,27
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:111,10,CA,12/31/2008,1/1/2007,40
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:112,11,CA,12/31/2008,1/1/2007,44
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:113,12,CA,12/31/2008,1/1/2007,48
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:114,13,CA,12/31/2008,1/1/2007,52
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:115,14,CA,12/31/2008,1/1/2007,56
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:116,15,CA,12/31/2008,1/1/2007,60
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:117,16,CA,12/31/2008,1/1/2007,64
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:118,17,CA,12/31/2008,1/1/2007,68
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:119,18,CA,12/31/2008,1/1/2007,72
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:120,19,CA,12/31/2008,1/1/2007,76
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:121,20,CA,12/31/2008,1/1/2007,100
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:122,21,CA,12/31/2008,1/1/2007,105
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:123,22,CA,12/31/2008,1/1/2007,110
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:124,23,CA,12/31/2008,1/1/2007,115
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:125,24,CA,12/31/2008,1/1/2007,120
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:126,25,CA,12/31/2008,1/1/2007,150
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:127,26,CA,12/31/2008,1/1/2007,156
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:128,27,CA,12/31/2008,1/1/2007,162
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:129,28,CA,12/31/2008,1/1/2007,168
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:130,29,CA,12/31/2008,1/1/2007,174
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:131,30,CA,12/31/2008,1/1/2007,210
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:132,31,CA,12/31/2008,1/1/2007,217
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:133,32,CA,12/31/2008,1/1/2007,224
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:134,33,CA,12/31/2008,1/1/2007,231
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:135,34,CA,12/31/2008,1/1/2007,238
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:136,35,CA,12/31/2008,1/1/2007,245
